"","relative_coverage","vaccine_efficacy","total_infections","age0","age1","age5","age10","age15","age20","age25","age30","age35","age40","age45","age50","age55","age60","age65","age70","age75"
"4855",0.54,0.58,92649984.6004393,1074344.84772937,3699913.09360039,7271690.58655399,9045407.95673033,9928872.35037317,7798633.00933196,7298018.22475891,7117343.86189569,6804587.23700516,6417916.72688416,6275517.68443011,5442320.93269346,4658586.85125559,3857011.91149156,2394323.62864703,1298706.12016243,2266789.57689602
"4856",0.55,0.58,89104165.7847163,1037280.44251491,3518591.341306,6890515.52083269,8646050.09595883,9678905.78756727,7559773.33901303,7003627.70903186,6820841.3427419,6518966.04355929,6152393.44950605,6025580.41766116,5351602.84309699,4592301.51810783,3795580.27695188,2214714.90293721,1201069.05873284,2096371.6951966
"4857",0.56,0.58,86103980.5790337,1003712.25442062,3410110.31749817,6736403.39073568,8455717.20574219,9392220.26821907,7301705.59005382,6656475.22117433,6491027.40122683,6210402.63047054,5863921.78830831,5724536.97499033,5058611.93238406,4326683.17503183,3582805.58564067,2361860.2799555,1284970.84269355,2242815.72048815
"4858",0.57,0.58,91764343.5936824,1085320.61695684,3716272.56229219,7179931.80313641,8921444.18033754,9801220.63079862,7723218.66477638,7241422.71136184,7063070.45821407,6748893.6311538,6362374.190821,6220082.480234,5462044.25612914,4681237.91387318,3870811.49297686,2287901.29090879,1238096.50050853,2161000.20920316
"4859",0.58,0.58,88594255.2339417,1046102.61593917,3523273.82326767,6950077.43109494,8711762.95052587,9799774.55652689,7659444.51686495,6995338.92556128,6811734.88773945,6511412.06373427,6145490.89932622,6008845.61584466,5112733.98969382,4354051.67884631,3593878.59253573,2159327.83533164,1169585.41043707,2041419.44067177
"4860",0.59,0.58,74102701.1720599,853050.892672902,2841444.80572239,5582785.23690738,7122376.87827578,8128782.38738869,6250801.60627135,5856225.00273661,5706402.91657889,5455934.22668776,5148902.60620503,5027798.85612258,4385804.72342629,3744867.89412495,3096674.13516395,1970887.23461857,1067217.51400285,1862744.25515393
"4861",0.6,0.58,80001640.0559703,909724.392295324,3047920.52683705,6265811.81952688,7940971.72193376,8870085.84373262,6861828.51619817,6299369.35115374,6138629.78694258,5871840.6206397,5543879.73932344,5411071.64585939,4665681.63677436,3969231.07147259,3273285.61731143,1985530.96384405,1073342.26733777,1873434.53478738
"4862",0.61,0.58,81407984.0837308,941257.541958538,3120150.66325818,6251048.04707644,7917445.64010985,8936778.29384038,6949085.82373075,6500372.96243606,6332432.95029279,6051947.86651697,5708766.48023808,5576019.40634915,4762372.10457552,4048309.42667438,3338953.01397036,2004911.40739187,1081120.90852858,1887011.5467829
"4863",0.62,0.58,71315013.419411,815790.163685634,2721110.24551636,5447440.46087811,6903938.68935981,7708512.93990413,5991037.07997371,5722196.4413137,5578137.8095258,5332157.88243343,5027776.16851958,4912883.44625879,4134959.02937985,3524347.7156767,2915427.67441551,1841804.70970707,997112.152601766,1740380.81026103
"4864",0.63,0.58,76244624.9385545,888162.035383177,2945840.22507153,5745342.44766355,7237794.33001162,8205976.17349293,6436780.88940474,6144007.30837376,5986200.97295534,5717277.86254303,5386949.75332518,5264602.42449442,4456060.18415669,3797974.65515632,3140806.81471054,1968979.21957496,1064270.01568789,1857599.62654885
"4865",0.64,0.58,77360019.7722987,890451.147012505,2897465.28146635,5834950.89469013,7391417.67409538,8497943.683362,6675124.60607354,6268005.14237055,6096813.69731241,5823107.2424759,5490624.48652447,5372350.46288657,4475754.67059396,3805020.77574924,3139181.12956972,1896882.74409183,1021674.19424225,1783251.9397819
"4866",0.65,0.58,76635723.8691557,885923.83420372,2925761.71254301,5857735.23422569,7419189.28101254,8369129.68666493,6534225.24580863,6195703.11976521,6036638.98200082,5767939.34201319,5436849.86767293,5309270.97131112,4400779.58742117,3741224.23931921,3089927.66983085,1882737.27340082,1013574.05098218,1769113.77097969
"4867",0.66,0.58,76480148.4972111,899531.449724052,2947623.8189536,5790669.21348574,7342966.1838545,8398757.37141031,6557215.03566041,6191197.75216753,6028008.79509915,5758806.76060617,5428097.01747939,5302915.08051004,4307645.33082893,3650391.58650814,3015853.76559024,1957843.17778475,1057260.71649448,1845365.44105362
"4868",0.67,0.58,72678802.6158254,840017.214295341,2747596.07520848,5660555.34154599,7210007.86180652,8125481.42856112,6300162.76281767,5720634.91528492,5569539.60236738,5326914.69194756,5031589.77249577,4911364.12393492,4241374.63789791,3604050.83509909,2970484.3410997,1778808.55151223,961681.351619843,1678539.10833099
"4869",0.68,0.58,67523503.5454818,785268.759909392,2567500.95693121,5193443.2635627,6656405.24454437,7478381.7707518,5765334.49691506,5361887.98276539,5227606.97511163,5000288.93647246,4719085.3048037,4598143.9787623,3886227.78950673,3295857.69349198,2719734.57560046,1720452.18215113,928048.335109647,1619835.29909187
"4870",0.69,0.58,74034711.6741564,852675.950181879,2749626.47585286,5564264.7742316,7107908.22238747,8162698.3397572,6362831.60960842,5962643.44482791,5801664.18655601,5542894.12753561,5228185.96854097,5109982.64069039,4313470.40957716,3669813.71730076,3029193.43969007,1844942.91207999,995080.586093595,1736834.86924452
"4871",0.7,0.58,64598081.8473744,746417.313724429,2407661.57236317,4823810.03790707,6151358.39483139,7002951.060537,5473235.23891548,5231493.09881617,5094608.65711109,4867023.81892292,4587118.62863759,4481331.07250095,3729514.32891535,3175194.04887251,2626833.68823534,1693325.75223696,912867.2451649,1593337.88968205
"4872",0.71,0.58,60014645.9062309,687336.755504019,2194101.74723656,4508591.5956288,5822140.29963922,6736628.92757093,5187610.06456952,4762323.56351,4631594.21452125,4427867.13374013,4182331.27617711,4085647.29317898,3553791.73158033,3018958.88353861,2487834.08304681,1503077.46046676,810371.435220756,1414439.44110118
"4873",0.72,0.58,59255062.2157526,671459.220295811,2145048.94238119,4400432.27173976,5713320.60328079,6548082.08923488,5032682.42500776,4770197.55493667,4645663.85298471,4440860.4193355,4189968.60522297,4087694.13743088,3486514.97780741,2957412.86213714,2437855.60795452,1505491.54134222,809484.951612383,1412892.15304798
"4874",0.73,0.58,59236771.7563112,691591.51115679,2212637.94119583,4544478.53417346,5868353.24912206,6644454.63210487,5109706.68437293,4680719.31759421,4558058.70191972,4358979.90437963,4116922.49287529,4014223.38222328,3482238.21887887,2950390.30781706,2427667.06548536,1442223.96871248,777340.072549429,1356785.7717499
"4875",0.74,0.58,59752593.0104725,672215.861417784,2115957.14209516,4512101.84821689,5869685.83751486,6806688.53733616,5224764.35481999,4796335.45934482,4663991.79407632,4459477.27150366,4211306.50457825,4105689.94270531,3436200.48952581,2897675.17235521,2383432.92954371,1454023.7484503,780589.216931307,1362456.90005699
"4876",0.75,0.58,58030395.7554589,671285.619698289,2104065.68335593,4250065.49720901,5475711.12851151,6405810.90997674,4998531.93989381,4718698.57676793,4587803.57106028,4379287.91527127,4128992.34188496,4033752.81982088,3467377.19791992,2941479.28413031,2421005.98611886,1393826.49037956,747681.590605632,1305019.20285404
"4877",0.76,0.58,62240842.0234002,721072.11767006,2278199.91804546,4733746.23656542,6091052.90641934,6940969.47111996,5405323.4365513,5064224.10418887,4929361.56213167,4710482.71042649,4441875.51174592,4330934.46445567,3498647.88025357,2949100.34172427,2429373.00515098,1501707.97230723,806714.25922804,1408056.12541598
"4878",0.77,0.58,58572126.9920358,679325.820221896,2142109.13010508,4352191.83457922,5576714.78271445,6374330.5252447,5015546.25842199,4778511.11952984,4650276.1760005,4439900.67440093,4184541.09456186,4086308.65599351,3470538.66809844,2945759.47179673,2426170.63880398,1396822.793875,747819.476227079,1305259.87146062
"4879",0.78,0.58,52398871.9663684,605265.842042585,1893992.44564154,3979848.1759443,5163722.12087249,5908448.25732629,4564256.10261426,4251285.62049603,4139045.72217535,3957751.37516856,3733760.66830237,3633907.77605792,2895547.35337516,2432055.53726654,2002071.43695385,1308661.03479909,702716.447520809,1226536.04981125
"4880",0.79,0.58,49494563.6222282,561369.623923326,1694371.1014883,3629911.35017402,4784388.31260501,5634386.46995325,4343561.49913906,3942286.59947786,3827252.8334074,3658782.07032915,3458156.75084979,3378544.86313649,2931764.46251157,2481461.71540158,2041260.9031793,1261970.92595991,679347.233227093,1185746.90746505
"4881",0.8,0.58,49563256.4892443,575715.890836874,1766023.76898256,3605030.27260195,4662360.57321583,5467402.43510395,4285798.67656822,4083552.97765502,3970292.83064927,3790075.43903178,3571126.58879065,3486378.47961252,2840591.58718913,2397600.09676866,1976407.65479726,1248546.6938064,668878.308470438,1167474.21516382
"4882",0.81,0.58,49849539.9224295,577224.62264424,1799699.4036757,3737304.82883204,4817256.81878765,5571276.58546571,4354213.05587408,4092785.00339979,3979532.55138209,3799745.14795358,3582247.74976364,3495835.6434254,2861322.9914664,2413489.79289228,1982357.92017008,1128441.80487688,603479.795108867,1053326.20671103
"4883",0.82,0.58,49161485.3167168,556126.794843365,1686068.16302031,3631616.75752423,4754423.80547207,5568760.08547189,4315804.30680813,3914144.92202074,3800379.19629352,3633230.54601115,3433766.35941426,3352813.5779625,2914013.5024795,2466392.8974702,2029962.46032596,1252564.70853734,674365.519198999,1177051.71386266
"4884",0.83,0.58,45731953.3145791,538855.06417819,1663939.80998881,3426351.21623781,4431915.07582917,5061641.45075013,3957536.60968972,3691287.81035263,3592649.24189016,3433727.57487495,3239058.89994586,3157766.90144007,2608266.8553972,2204751.13542042,1818514.34520562,1173743.47289734,630849.66640473,1101098.18407631
"4885",0.84,0.58,46177087.4081739,530258.456638378,1596430.28504208,3494719.71188993,4602583.50457929,5364189.4963671,4128176.28226331,3756557.79396952,3649369.98173023,3489576.06509347,3296134.79226464,3210223.42780972,2548403.85460209,2132391.90556402,1749863.74824608,1064871.84899526,569434.119661844,993902.133456922
"4886",0.85,0.58,45824858.2697623,537829.421752248,1624319.42358195,3448083.11425061,4515147.12038233,5174885.41128758,4023179.18948533,3786648.02847932,3684973.05772837,3520455.17883964,3318982.48131301,3229122.35821336,2548838.35049407,2131909.77055213,1748920.50244155,1028125.12103011,547617.25081661,955822.489114072
"4887",0.86,0.58,36404740.625145,421017.436877734,1274660.84297891,2690384.21671031,3536848.4557104,4124253.50244697,3178109.06010075,2996840.29293804,2914892.85569845,2784523.05937587,2625619.61738237,2555670.85282715,2056428.14526585,1722458.70367625,1414638.75581044,855430.77650008,456383.30468467,796580.746160768
"4888",0.87,0.58,39190735.295889,446092.12845236,1302894.9027658,2823647.66925983,3756876.7280579,4562553.860062,3506759.59816759,3244944.16897747,3147567.30742322,3006605.77564404,2837560.10117623,2765236.31543752,2163958.41167562,1806170.32253086,1481923.8439019,948882.392453593,505955.907976162,883105.861926929
"4889",0.88,0.58,46065671.0092842,537454.948084334,1611604.94808188,3365162.29822222,4359285.10253307,5099606.11897268,4023823.22634418,3768043.78150586,3658986.85742734,3492322.3919779,3293372.30050244,3219416.28052221,2730250.67252912,2311325.43182355,1901255.23639139,1092038.07118184,583416.337736504,1018307.00544767
"4890",0.89,0.58,36839799.4174204,424748.860864935,1223924.07495722,2560851.39187489,3337006.67080833,4041649.09793949,3217249.11760706,3097739.21256807,3004808.89113987,2864638.63142889,2696836.28687315,2636411.13120933,2149115.09451693,1817903.00088544,1498009.23959384,921833.456584604,490662.626910167,856412.631658216
"4891",0.9,0.58,37427397.3040284,427675.565124334,1269811.94840558,2773478.77204553,3663429.28424188,4280485.38659941,3309614.09833017,3063218.51625976,2975901.32614614,2844356.18774259,2684529.81369157,2614238.58789804,2084578.94749963,1744984.83057988,1433890.86498939,914128.898368953,489205.298177691,853868.97792784
"4892",0.91,0.58,37748804.21912,438161.145383789,1293056.00002342,2780561.1372974,3687335.02068257,4271094.73492958,3313505.3743777,3124303.73253212,3036279.23796903,2900236.95568554,2735640.79015567,2667507.45181546,2139583.66488741,1794599.94053789,1472587.08423357,849858.190320043,453298.062289882,791195.695998975
"4893",0.92,0.58,40277283.6781239,455197.953324823,1302816.96310129,2945702.61173143,3923298.08655901,4846914.76178022,3746332.00770616,3319150.1590173,3208691.5790464,3064609.28267088,2897934.53397356,2832118.8435006,2250869.58062764,1875502.14177095,1530848.26118633,843881.068361512,449263.012578916,784152.83118693
"4894",0.93,0.58,31768457.2569433,351100.543285166,995177.501948458,2260173.08601339,3040125.83279858,3775233.01203684,2899907.91960106,2556176.70406265,2471133.7879099,2361709.49322793,2235395.02908421,2185671.88414733,1860515.53260861,1564492.76702227,1282526.34406285,780385.996919058,418417.474280899,730314.347934148
"4895",0.94,0.58,28046555.7815137,321775.223649935,928459.032969649,2094858.26550207,2808159.33201444,3319577.38485613,2546407.1529564,2245210.22477281,2178104.84457412,2084135.5964882,1972284.38385563,1919993.40613035,1581249.85780298,1320665.48788867,1081167.80852694,665582.140289378,356566.8084244,622358.83081154
"4896",0.95,0.58,35596572.8059428,412838.314827294,1193040.74872473,2627571.15071391,3491790.18819461,4114563.62735606,3186117.2605059,2891225.16177234,2805798.50477231,2681470.79461461,2533152.80062723,2467574.4338978,2028763.64781105,1698302.24060539,1391956.4579218,839267.314771523,449162.596346826,783977.562479423
"4897",0.96,0.58,31390468.5346755,367295.405541981,1102472.75356069,2476008.7762575,3296712.07578376,3673595.59505058,2799600.56910155,2500542.57530749,2435150.80645332,2332030.81830392,2205561.63038539,2138855.07019534,1744860.30536987,1455853.73160244,1190830.91610951,676640.624285253,362223.950293578,632232.931073291
"4898",0.97,0.58,25795124.7253527,301612.210874966,878309.956921813,1859338.68145098,2448699.10838353,2909999.03109353,2282421.49936199,2104493.77590318,2041103.62120353,1948159.52253574,1838386.76163465,1795347.08655863,1528173.92705716,1289775.70276483,1059336.5829263,612603.894607798,326858.342791834,570505.019282266
"4899",0.98,0.58,25978309.7372071,307888.247451786,874525.367311574,1852161.08831016,2469990.81924868,2960650.72577781,2310274.60245039,2181661.90571759,2117906.70446997,2021073.29545868,1904684.19816772,1853583.34324461,1449651.5996852,1208894.29674205,991273.332262167,599636.729401774,318513.585593284,555939.895913631
"4900",0.99,0.58,24287924.0141396,268282.180305952,722071.271183268,1628212.43114251,2175423.15829389,2786223.22390941,2208111.80773261,2058548.47022339,1987216.88423135,1893438.65992258,1785527.86642847,1748837.63638976,1425513.60042614,1195292.04603372,979967.519371944,579684.78476928,307993.888798579,537578.584976725
"4901",0,0.59,153852656.413983,1812107.5189093,7283259.7942969,12617177.0772408,14536988.2328418,15098327.9633899,12335437.3767517,11631820.8203552,11356728.2172365,10851125.4698804,10223243.1561875,10079715.1720575,9323604.85098885,8213096.42653182,6888467.84756044,4594302.6663159,2552341.45957659,4454912.3638623
"4902",0.01,0.59,152407328.711097,1804562.76397081,7235515.68629715,12509460.1738568,14452323.483749,15027532.2351118,12227035.768683,11632180.4566564,11359644.2484422,10851890.1905103,10220495.9932082,10071297.9866354,9160151.62519745,8041137.99127208,6732397.91421776,4398037.89849425,2434476.32969893,4249187.9650953
"4903",0.02,0.59,146028789.510478,1746160.2372235,6985160.56187987,12099668.8709783,14086358.9423152,14661703.0985077,11781817.4503705,10996787.9456568,10746023.6009498,10267784.7970235,9675993.73031434,9515572.28411426,8969170.86890583,7863317.71830643,6564178.00799186,4001521.70485513,2210068.35584619,3857501.33523882
"4904",0.03,0.59,150502143.293557,1799964.88548623,7182183.85036876,12425404.1160289,14365118.2717226,14963009.9136934,12192235.2347842,11506852.9659914,11236071.1766871,10729981.8893703,10104958.573397,9951554.57945908,9147925.68835827,8023942.89038926,6702768.37457017,4046045.27949941,2230668.43527283,3893457.16847803
"4905",0.04,0.59,147882290.206391,1753636.61284442,6981133.30824321,12025544.6563824,13980930.2795159,14583029.485795,11792878.6640365,11155117.5917838,10899911.3617401,10413669.3740907,9809824.20723262,9653655.08210634,9140904.3225288,8053405.73958814,6744329.5915831,4322949.059845,2393574.2669461,4177796.60212908
